-4	-0.99999998749738
-3.98396793587174	-0.999999985691189
-3.96793587174349	-0.999999983632404
-3.95190380761523	-0.999999981286928
-3.93587174348697	-0.999999978616235
-3.91983967935872	-0.999999975576825
-3.90380761523046	-0.999999972119601
-3.8877755511022	-0.999999968189188
-3.87174348697395	-0.999999963723158
-3.85571142284569	-0.999999958651176
-3.83967935871743	-0.999999952894044
-3.82364729458918	-0.99999994636263
-3.80761523046092	-0.999999938956679
-3.79158316633267	-0.999999930563494
-3.77555110220441	-0.999999921056455
-3.75951903807615	-0.999999910293386
-3.7434869739479	-0.999999898114731
-3.72745490981964	-0.999999884341529
-3.71142284569138	-0.999999868773173
-3.69539078156313	-0.999999851184912
-3.67935871743487	-0.999999831325094
-3.66332665330661	-0.999999808912101
-3.64729458917836	-0.999999783630965
-3.6312625250501	-0.999999755129613
-3.61523046092184	-0.999999723014724
-3.59919839679359	-0.999999686847144
-3.58316633266533	-0.999999646136824
-3.56713426853707	-0.999999600337238
-3.55110220440882	-0.999999548839217
-3.53507014028056	-0.99999949096416
-3.5190380761523	-0.99999942595655
-3.50300601202405	-0.99999935297572
-3.48697394789579	-0.999999271086793
-3.47094188376753	-0.999999179250718
-3.45490981963928	-0.999999076313328
-3.43887775551102	-0.999998960993321
-3.42284569138276	-0.999998831869079
-3.40681362725451	-0.999998687364207
-3.39078156312625	-0.999998525731695
-3.374749498998	-0.999998345036565
-3.35871743486974	-0.999998143136893
-3.34268537074148	-0.999997917663047
-3.32665330661323	-0.999997665994999
-3.31062124248497	-0.999997385237549
-3.29458917835671	-0.999997072193287
-3.27855711422846	-0.999996723333102
-3.2625250501002	-0.999996334764043
-3.24649298597194	-0.999995902194314
-3.23046092184369	-0.999995420895181
-3.21442885771543	-0.999994885659537
-3.19839679358717	-0.999994290756871
-3.18236472945892	-0.999993155321241
-3.16633266533066	-0.999992386978007
-3.1503006012024	-0.999991536607699
-3.13426853707415	-0.999990595941589
-3.11823647294589	-0.999989555931581
-3.10220440881763	-0.999988406682494
-3.08617234468938	-0.999987137379039
-3.07014028056112	-0.999985871518939
-3.05410821643286	-0.999984339338217
-3.03807615230461	-0.999982649557292
-3.02204408817635	-0.99998078692414
-3.0060120240481	-0.999978734813538
-2.98997995991984	-0.99997647511396
-2.97394789579158	-0.999973988106181
-2.95791583166333	-0.999971252333073
-2.94188376753507	-0.99996824446007
-2.92585170340681	-0.999964939125724
-2.90981963927856	-0.999961308781786
-2.8937875751503	-0.999957323522189
-2.87775551102204	-0.999952950900319
-2.86172344689379	-0.999948155733895
-2.84569138276553	-0.999942899896799
-2.82965931863727	-0.999937142097144
-2.81362725450902	-0.999930837640851
-2.79759519038076	-0.999923938179984
-2.7815631262525	-0.99991639144508
-2.76553106212425	-0.999908140960669
-2.74949899799599	-0.999899125743179
-2.73346693386773	-0.999889314336616
-2.71743486973948	-0.999878570927657
-2.70140280561122	-0.999866849867039
-2.68537074148296	-0.999854068768017
-2.66933867735471	-0.999840138933264
-2.65330661322645	-0.999824964929039
-2.6372745490982	-0.999808444135584
-2.62124248496994	-0.999790466272811
-2.60521042084168	-0.999770910211548
-2.58917835671343	-0.999749652776004
-2.57314629258517	-0.999726556121342
-2.55711422845691	-0.99970147403414
-2.54108216432866	-0.999674249864577
-2.5250501002004	-0.999644715884588
-2.50901803607214	-0.999612692614991
-2.49298597194389	-0.999577988120775
-2.47695390781563	-0.999540397273723
-2.46092184368737	-0.999499700981625
-2.44488977955912	-0.999455665383356
-2.42885771543086	-0.99940804100914
-2.4128256513026	-0.999356561905397
-2.39679358717435	-0.999300950562877
-2.38076152304609	-0.999240901838749
-2.36472945891783	-0.999176085345585
-2.34869739478958	-0.999106166791534
-2.33266533066132	-0.999030783407772
-2.31663326653306	-0.998949549921622
-2.30060120240481	-0.998862057422553
-2.28456913827655	-0.99876787219079
-2.26853707414829	-0.998666654880221
-2.25250501002004	-0.998557691309379
-2.23647294589178	-0.998440573901025
-2.22044088176353	-0.998314757323865
-2.20440881763527	-0.998179665035656
-2.18837675350701	-0.998034687897556
-2.17234468937876	-0.997879182755962
-2.1563126252505	-0.99770793439427
-2.14028056112224	-0.997528560923435
-2.12424849699399	-0.997336706505439
-2.10821643286573	-0.99713132019659
-2.09218436873747	-0.996911580410073
-2.07615230460922	-0.996676594642094
-2.06012024048096	-0.996425434234537
-2.0440881763527	-0.996157123804049
-2.02805611222445	-0.995870641201669
-2.01202404809619	-0.995564911478298
-1.99599198396793	-0.995238806935813
-1.97995991983968	-0.9948911505128
-1.96392785571142	-0.994520708338745
-1.94789579158316	-0.994126190719935
-1.93186372745491	-0.99370624839005
-1.91583166332665	-0.993259470910969
-1.89979959919839	-0.992784389030195
-1.88376753507014	-0.99227943675177
-1.86773547094188	-0.991743077967878
-1.85170340681363	-0.991173618435675
-1.83567134268537	-0.990569325381316
-1.81963927855711	-0.98992839908095
-1.80360721442886	-0.989248966225874
-1.7875751503006	-0.98852908332249
-1.77154308617234	-0.987766738229682
-1.75551102204409	-0.986959838450222
-1.73947895791583	-0.986106217071129
-1.72344689378757	-0.985203636684744
-1.70741482965932	-0.984249777771934
-1.69138276553106	-0.983242245079899
-1.6753507014028	-0.982178565293602
-1.65931863727455	-0.981056183539473
-1.64328657314629	-0.979872475030137
-1.62725450901803	-0.978624511451274
-1.61122244488978	-0.977309915276945
-1.59519038076152	-0.975925622005602
-1.57915831663326	-0.974468686513543
-1.56312625250501	-0.972936083232733
-1.54709418837675	-0.971324711507316
-1.53106212424849	-0.969631393072166
-1.51503006012024	-0.967853033874004
-1.49899799599198	-0.965986006929958
-1.48296593186372	-0.964027056513458
-1.46693386773547	-0.961972471429279
-1.45090180360721	-0.95981917264192
-1.43486973947896	-0.957563343171821
-1.4188376753507	-0.955201301426481
-1.40280561122244	-0.952729324496306
-1.38677354709419	-0.950143624822364
-1.37074148296593	-0.94744036106657
-1.35470941883767	-0.94461564015066
-1.33867735470942	-0.941665522266385
-1.32264529058116	-0.938586023688517
-1.3066132264529	-0.935373106660662
-1.29058116232465	-0.932022743938841
-1.27454909819639	-0.928530836659927
-1.25851703406813	-0.92489327545687
-1.24248496993988	-0.921105931605024
-1.22645290581162	-0.917164664019993
-1.21042084168336	-0.91306532398703
-1.19438877755511	-0.908803764351701
-1.17835671342685	-0.904375841669929
