rmin,rmax,E0
0.00280504613575491,6.18953120304238,-0.499411366796908
0.00280504613575491,6.44365094931254,-0.499559011020095
0.00280504613575491,6.70820393249937,-0.499686332976762
0.00280504613575491,6.98361850354432,-0.49977107126876
0.00280504613575491,7.27034059992796,-0.49982828453629
0.00280504613575491,7.56883446770961,-0.499872538453116
0.00280504613575491,7.8795834132113,-0.499882273592668
0.00280504613575491,8.20309058556316,-0.499896400048331
0.00280504613575491,8.5398797913773,-0.499905347856726
0.00280504613575491,8.89049634286924,-0.499912598115857
0.00280504613575491,9.25550794080014,-0.499913678948303
0.00280504613575491,9.63550559366947,-0.49991606069221
0.00280504613575491,10.0311045746463,-0.499917847997369
0.00280504613575491,10.442945417789,-0.499919657068749
0.00280504613575491,10.8716949551654,-0.499920203579857
0.00280504613575491,11.3180473965547,-0.499921245609372
0.00280504613575491,11.7827254534765,-0.499922295869039
0.00280504613575491,12.2664815093691,-0.499923171553609
0.00280504613575491,12.7700988378118,-0.499924094940946
0.00280504613575491,13.2943928707612,-0.499925005664065
0.00280504613575491,13.8402125188588,-0.499925902835221
0.00280504613575491,14.4084415459439,-0.499926785215825
0.00280504613575491,15,-0.499927654698817

0.00314731352948542,3,-0.423763377559663
0.00314731352948542,3.12316914057009,-0.436791221617301
0.00314731352948542,3.2513951602031,-0.447964859373583
0.00314731352948542,3.38488567604843,-0.457501174229071
0.00314731352948542,3.52385682926406,-0.46560224697746
0.00314731352948542,3.66853363498156,-0.472459782623193
0.00314731352948542,3.81915034663927,-0.477831505972874
0.00314731352948542,3.97595083527378,-0.482495057839689
0.00314731352948542,4.13918898438364,-0.486317655723667
0.00314731352948542,4.30912910100488,-0.489422796333297
0.00314731352948542,4.48604634366366,-0.491922226819767
0.00314731352948542,4.67022716789921,-0.493919828268942
0.00314731352948542,4.86196979007829,-0.495513212967889
0.00314731352948542,5.06158467025218,-0.496637826928415
0.00314731352948542,5.26939501483808,-0.497561831350862
0.00314731352948542,5.48573729993872,-0.498252004015642
0.00314731352948542,5.71096181614764,-0.498756367933901
0.00314731352948542,5.94543323572214,-0.49912925620291
0.00314731352948542,6.18953120304238,-0.499411666419909
0.00314731352948542,6.44365094931254,-0.499559248173016
0.00314731352948542,6.70820393249937,-0.499686488670174
0.00314731352948542,6.98361850354432,-0.499771295924213
0.00314731352948542,7.27034059992796,-0.4998285101497
0.00314731352948542,7.56883446770961,-0.49987276307914
0.00314731352948542,7.8795834132113,-0.499882496242085
0.00314731352948542,8.20309058556316,-0.499896850025972
0.00314731352948542,8.5398797913773,-0.499905593710268
0.00314731352948542,8.89049634286924,-0.499912841262099
0.00314731352948542,9.25550794080014,-0.49991392224105
0.00314731352948542,9.63550559366947,-0.499916302060183
0.00314731352948542,10.0311045746463,-0.49991809089631
0.00314731352948542,10.442945417789,-0.49991989760722
0.00314731352948542,10.8716949551654,-0.499920445109507
0.00314731352948542,11.3180473965547,-0.499921486248722
0.00314731352948542,11.7827254534765,-0.499922535282651
0.00314731352948542,12.2664815093691,-0.499923410810744
0.00314731352948542,12.7700988378118,-0.499924333293961
0.00314731352948542,13.2943928707612,-0.499925242867742
0.00314731352948542,13.8402125188588,-0.499926139359365
0.00314731352948542,14.4084415459439,-0.499927024908607
0.00314731352948542,15,-0.499927889569897

0.00353134386155689,3,-0.423763576175552
0.00353134386155689,3.12316914057009,-0.436791422204789
0.00353134386155689,3.2513951602031,-0.447965061729776
0.00353134386155689,3.38488567604843,-0.457501379641053
0.00353134386155689,3.52385682926406,-0.465602463762369
0.00353134386155689,3.66853363498156,-0.472459999018318
0.00353134386155689,3.81915034663927,-0.477831720946031
0.00353134386155689,3.97595083527378,-0.482495383154447
0.00353134386155689,4.13918898438364,-0.48631795945648
0.00353134386155689,4.30912910100488,-0.489423083266357
0.00353134386155689,4.48604634366366,-0.49192249671644
0.00353134386155689,4.67022716789921,-0.493920064686107
0.00353134386155689,4.86196979007829,-0.495513387289955
0.00353134386155689,5.06158467025218,-0.496637877785333
0.00353134386155689,5.26939501483808,-0.497561683686517
0.00353134386155689,5.48573729993872,-0.498252631562087
0.00353134386155689,5.71096181614764,-0.498756850703464
0.00353134386155689,5.94543323572214,-0.499129655787249
0.00353134386155689,6.18953120304238,-0.499412005324686
0.00353134386155689,6.44365094931254,-0.499559517550523
0.00353134386155689,6.70820393249937,-0.499686668148069
0.00353134386155689,6.98361850354432,-0.499771549570898
0.00353134386155689,7.27034059992796,-0.499828764666128
0.00353134386155689,7.56883446770961,-0.49987301632256
0.00353134386155689,7.8795834132113,-0.499882747305964
0.00353134386155689,8.20309058556316,-0.499897095644029
0.00353134386155689,8.5398797913773,-0.499905870015008
0.00353134386155689,8.89049634286924,-0.499913114526378
0.00353134386155689,9.25550794080014,-0.499914195731347
0.00353134386155689,9.63550559366947,-0.499916573445855
0.00353134386155689,10.0311045746463,-0.499918363950828
0.00353134386155689,10.442945417789,-0.499920168061268
0.00353134386155689,10.8716949551654,-0.499920716698736
0.00353134386155689,11.3180473965547,-0.49992175687146
0.00353134386155689,11.7827254534765,-0.499922804565126
0.00353134386155689,12.2664815093691,-0.499923679935435
0.00353134386155689,12.7700988378118,-0.499924601429518
0.00353134386155689,13.2943928707612,-0.499925509736502
0.00353134386155689,13.8402125188588,-0.499926405487876
0.00353134386155689,14.4084415459439,-0.499927289976964
0.00353134386155689,15,-0.499928153946961

0.00396223298115278,3,-0.423763801364696
0.00396223298115278,3.12316914057009,-0.4367916500631
0.00396223298115278,3.2513951602031,-0.447965291426573
0.00396223298115278,3.38488567604843,-0.457501611961891
0.00396223298115278,3.52385682926406,-0.465602708298059
0.00396223298115278,3.66853363498156,-0.472460241500962
0.00396223298115278,3.81915034663927,-0.477831958812599
0.00396223298115278,3.97595083527378,-0.482495750765024
0.00396223298115278,4.13918898438364,-0.486318302394528
0.00396223298115278,4.30912910100488,-0.489423407171269
0.00396223298115278,4.48604634366366,-0.49192280160083
0.00396223298115278,4.67022716789921,-0.493920332755325
0.00396223298115278,4.86196979007829,-0.495513587292317
0.00396223298115278,5.06158467025218,-0.496637942321966
0.00396223298115278,5.26939501483808,-0.497561529747665
0.00396223298115278,5.48573729993872,-0.498253351734136
0.00396223298115278,5.71096181614764,-0.498757401139618
0.00396223298115278,5.94543323572214,-0.499130109845174
0.00396223298115278,6.18953120304238,-0.499412390131838
0.00396223298115278,6.44365094931254,-0.499559824888618
0.00396223298115278,6.70820393249937,-0.499686876435527
0.00396223298115278,6.98361850354432,-0.499771837115996
0.00396223298115278,7.27034059992796,-0.499829052860193
0.00396223298115278,7.56883446770961,-0.499873302956644
0.00396223298115278,7.8795834132113,-0.499883031528004
0.00396223298115278,8.20309058556316,-0.499897373802937
0.00396223298115278,8.5398797913773,-0.499906181588572
0.00396223298115278,8.89049634286924,-0.49991342270575
0.00396223298115278,9.25550794080014,-0.499914504198613
0.00396223298115278,9.63550559366947,-0.499916879358701
0.00396223298115278,10.0311045746463,-0.499918670585617
0.00396223298115278,10.442945417789,-0.499920473218475
0.00396223298115278,10.8716949551654,-0.499921023140966
0.00396223298115278,11.3180473965547,-0.499922062265369
0.00396223298115278,11.7827254534765,-0.499923108506979
0.00396223298115278,12.2664815093691,-0.499923983723859
0.00396223298115278,12.7700988378118,-0.499924904140289
0.00396223298115278,13.2943928707612,-0.499925811054782
0.00396223298115278,13.8402125188588,-0.499926706003045
0.00396223298115278,14.4084415459439,-0.499927589330745
0.00396223298115278,15,-0.499928452587102

0.00444569852509731,3,-0.423764059471299
0.00444569852509731,3.12316914057009,-0.43679191130457
0.00444569852509731,3.2513951602031,-0.447965554452162
0.00444569852509731,3.38488567604843,-0.457501877758634
0.00444569852509731,3.52385682926406,-0.465602985859013
0.00444569852509731,3.66853363498156,-0.472460514523391
0.00444569852509731,3.81915034663927,-0.477832225952471
0.00444569852509731,3.97595083527378,-0.482496167991485
0.00444569852509731,4.13918898438364,-0.486318691456558
0.00444569852509731,4.30912910100488,-0.489423774629666
0.00444569852509731,4.48604634366366,-0.491923147816615
0.00444569852509731,4.67022716789921,-0.493920638682925
0.00444569852509731,4.86196979007829,-0.495513818269075
0.00444569852509731,5.06158467025218,-0.49663802536342
0.00444569852509731,5.26939501483808,-0.497561372854397
0.00444569852509731,5.48573729993872,-0.498254178276763
0.00444569852509731,5.71096181614764,-0.498758031585481
0.00444569852509731,5.94543323572214,-0.499130628063355
0.00444569852509731,6.18953120304238,-0.499412829155854
0.00444569852509731,6.44365094931254,-0.49956017750101
0.00444569852509731,6.70820393249937,-0.499687120071932
0.00444569852509731,6.98361850354432,-0.499772164805429
0.00444569852509731,7.27034059992796,-0.499829380886331
0.00444569852509731,7.56883446770961,-0.499873629027829
0.00444569852509731,7.8795834132113,-0.499883354952065
0.00444569852509731,8.20309058556316,-0.499897690150093
0.00444569852509731,8.5398797913773,-0.499906534531987
0.00444569852509731,8.89049634286924,-0.499913773351747
0.00444569852509731,9.25550794080014,-0.499914853703036
0.00444569852509731,9.63550559366947,-0.499917226391266
0.00444569852509731,10.0311045746463,-0.49991901963861
0.00444569852509731,10.442945417789,-0.499920819123801
0.00444569852509731,10.8716949551654,-0.499921370502885
0.00444569852509731,11.3180473965547,-0.499922408513436
0.00444569852509731,11.7827254534765,-0.499923453167016
0.00444569852509731,12.2664815093691,-0.499924328245881
0.00444569852509731,12.7700988378118,-0.499925247493859
0.00444569852509731,13.2943928707612,-0.499926152879774
0.00444569852509731,13.8402125188588,-0.499927046963834
0.00444569852509731,14.4084415459439,-0.499927929022963
0.00444569852509731,15,-0.499928791553137

0.0049881557874222,3,-0.423764358239928
0.0049881557874222,3.12316914057009,-0.436792213425503
0.0049881557874222,3.2513951602031,-0.44796585832738
0.0049881557874222,3.38488567604843,-0.457502183951809
0.0049881557874222,3.52385682926406,-0.465603303688671
0.0049881557874222,3.66853363498156,-0.472458848141297
0.0049881557874222,3.81915034663927,-0.477832527224491
0.0049881557874222,3.97595083527378,-0.482496644357841
0.0049881557874222,4.13918898438364,-0.486319135519197
0.0049881557874222,4.30912910100488,-0.489424194024592
0.0049881557874222,4.48604634366366,-0.491923543503753
0.0049881557874222,4.67022716789921,-0.493920990061234
0.0049881557874222,4.86196979007829,-0.495514087836664
0.0049881557874222,5.06158467025218,-0.496638133629266
0.0049881557874222,5.26939501483808,-0.497561218318087
0.0049881557874222,5.48573729993872,-0.498255134394274
0.0049881557874222,5.71096181614764,-0.49875875765177
0.0049881557874222,5.94543323572214,-0.499131222887088
0.0049881557874222,6.18953120304238,-0.49941333286056
0.0049881557874222,6.44365094931254,-0.499560584817216
0.0049881557874222,6.70820393249937,-0.499687407701064
0.0049881557874222,6.98361850354432,-0.499772540767288
0.0049881557874222,7.27034059992796,-0.499829743820543
0.0049881557874222,7.56883446770961,-0.499874002471648
0.0049881557874222,7.8795834132113,-0.499883725412568
0.0049881557874222,8.20309058556316,-0.499898053132105
0.0049881557874222,8.5398797913773,-0.499907226189237
0.0049881557874222,8.89049634286924,-0.499914171123053
0.0049881557874222,9.25550794080014,-0.499915252056702
0.0049881557874222,9.63550559366947,-0.499917622087895
0.0049881557874222,10.0311045746463,-0.499919417531424
0.0049881557874222,10.442945417789,-0.499921213569127
0.0049881557874222,10.8716949551654,-0.499921766607111
0.0049881557874222,11.3180473965547,-0.499922803432932
0.0049881557874222,11.7827254534765,-0.49992384637337
0.0049881557874222,12.2664815093691,-0.499924721332768
0.0049881557874222,12.7700988378118,-0.49992563932048
0.0049881557874222,13.2943928707612,-0.499926543043704
0.0049881557874222,13.8402125188588,-0.499927436195466
0.0049881557874222,14.4084415459439,-0.499928316872942
0.0049881557874222,15,-0.499929178678801

0.00559680284642085,3,-0.423764708384713
0.00559680284642085,3.12316914057009,-0.43679256717703
0.00559680284642085,3.2513951602031,-0.44796621408379
0.00559680284642085,3.38488567604843,-0.457502541306804
0.00559680284642085,3.52385682926406,-0.46560367176407
0.00559680284642085,3.66853363498156,-0.472459257588181
0.00559680284642085,3.81915034663927,-0.477832870877877
0.00559680284642085,3.97595083527378,-0.482497192229908
0.00559680284642085,4.13918898438364,-0.486319646204994
0.00559680284642085,4.30912910100488,-0.489424676557376
0.00559680284642085,4.48604634366366,-0.491923999509125
0.00559680284642085,4.67022716789921,-0.493921397551185
0.00559680284642085,4.86196979007829,-0.495514406137427
0.00559680284642085,5.06158467025218,-0.496638276518724
0.00559680284642085,5.26939501483808,-0.497561074662702
0.00559680284642085,5.48573729993872,-0.498256247711302
0.00559680284642085,5.71096181614764,-0.498759599501778
0.00559680284642085,5.94543323572214,-0.499131910171136
0.00559680284642085,6.18953120304238,-0.499413915091197
0.00559680284642085,6.44365094931254,-0.499561059210934
0.00559680284642085,6.70820393249937,-0.49968775082327
0.00559680284642085,6.98361850354432,-0.499772975728128
0.00559680284642085,7.27034059992796,-0.499830178171634
0.00559680284642085,7.56883446770961,-0.499874321053294
0.00559680284642085,7.8795834132113,-0.499884153244319
0.00559680284642085,8.20309058556316,-0.499898472652663
0.00559680284642085,8.5398797913773,-0.499907654725586
0.00559680284642085,8.89049634286924,-0.499914627872345
0.00559680284642085,9.25550794080014,-0.499915709517036
0.00559680284642085,9.63550559366947,-0.499918076705704
0.00559680284642085,10.0311045746463,-0.499919874518915
0.00559680284642085,10.442945417789,-0.499921666812194
0.00559680284642085,10.8716949551654,-0.499922221719234
0.00559680284642085,11.3180473965547,-0.499923257297549
0.00559680284642085,11.7827254534765,-0.499924298395039
0.00559680284642085,12.2664815093691,-0.499925173271682
0.00559680284642085,12.7700988378118,-0.499926089909588
0.00559680284642085,13.2943928707612,-0.499926991823077
0.00559680284642085,13.8402125188588,-0.499927883985695
0.00559680284642085,14.4084415459439,-0.499928763163156
0.00559680284642085,15,-0.49992962404448

0.00627971607877395,3,-0.423765124770474
0.00627971607877395,3.12316914057009,-0.436792987522506
0.00627971607877395,3.2513951602031,-0.447966635971126
0.00627971607877395,3.38488567604843,-0.457502963980443
0.00627971607877395,3.52385682926406,-0.46560410425491
0.00627971607877395,3.66853363498156,-0.472459731249581
0.00627971607877395,3.81915034663927,-0.477833268748449
0.00627971607877395,3.97595083527378,-0.482497828059706
0.00627971607877395,4.13918898438364,-0.48632023912099
0.00627971607877395,4.30912910100488,-0.48942523709086
0.00627971607877395,4.48604634366366,-0.491924530169171
0.00627971607877395,4.67022716789921,-0.493921874936176
0.00627971607877395,4.86196979007829,-0.495514554699733
0.00627971607877395,5.06158467025218,-0.496638467159017
0.00627971607877395,5.26939501483808,-0.497560945640633
0.00627971607877395,5.48573729993872,-0.498257554182566
0.00627971607877395,5.71096181614764,-0.498760583441652
0.00627971607877395,5.94543323572214,-0.499132711031657
0.00627971607877395,6.18953120304238,-0.499414593653689
0.00627971607877395,6.44365094931254,-0.499561617121632
0.00627971607877395,6.70820393249937,-0.499688164950431
0.00627971607877395,6.98361850354432,-0.499773484024619
0.00627971607877395,7.27034059992796,-0.499830684946228
0.00627971607877395,7.56883446770961,-0.499874692607073
0.00627971607877395,7.8795834132113,-0.499884652291309
0.00627971607877395,8.20309058556316,-0.499898962465508
0.00627971607877395,8.5398797913773,-0.499908154639659
0.00627971607877395,8.89049634286924,-0.499915478264788
0.00627971607877395,9.25550794080014,-0.499916239774736
0.00627971607877395,9.63550559366947,-0.499918603214296
0.00627971607877395,10.0311045746463,-0.49992040405989
0.00627971607877395,10.442945417789,-0.499922192561549
0.00627971607877395,10.8716949551654,-0.499922749543157
0.00627971607877395,11.3180473965547,-0.499923783817127
0.00627971607877395,11.7827254534765,-0.499924822939431
0.00627971607877395,12.2664815093691,-0.49992569779228
0.00627971607877395,12.7700988378118,-0.499926612996224
0.00627971607877395,13.2943928707612,-0.49992751295408
0.00627971607877395,13.8402125188588,-0.499928404074507
0.00627971607877395,14.4084415459439,-0.499929281632539
0.00627971607877395,15,-0.499930141607451

0.00704595732816113,3,-0.423765628546457
0.00704595732816113,3.12316914057009,-0.436793494861983
0.00704595732816113,3.2513951602031,-0.447967144758499
0.00704595732816113,3.38488567604843,-0.457503472721121
0.00704595732816113,3.52385682926406,-0.465604620811273
0.00704595732816113,3.66853363498156,-0.4724602883107
0.00704595732816113,3.81915034663927,-0.477833737772834
0.00704595732816113,3.97595083527378,-0.482498573976019
0.00704595732816113,4.13918898438364,-0.4863209352163
0.00704595732816113,4.30912910100488,-0.489425895800345
0.00704595732816113,4.48604634366366,-0.491925155322187
0.00704595732816113,4.67022716789921,-0.493922441793223
0.00704595732816113,4.86196979007829,-0.495515020630155
0.00704595732816113,5.06158467025218,-0.496638724005115
0.00704595732816113,5.26939501483808,-0.497560863090005
0.00704595732816113,5.48573729993872,-0.498251547289398
0.00704595732816113,5.71096181614764,-0.498761744284627
0.00704595732816113,5.94543323572214,-0.499133653219549
0.00704595732816113,6.18953120304238,-0.499415392870878
0.00704595732816113,6.44365094931254,-0.499562280654537
0.00704595732816113,6.70820393249937,-0.49968866659573
0.00704595732816113,6.98361850354432,-0.499774085108043
0.00704595732816113,7.27034059992796,-0.49983125035059
0.00704595732816113,7.56883446770961,-0.49987529429379
0.00704595732816113,7.8795834132113,-0.499885241322721
0.00704595732816113,8.20309058556316,-0.499899541230231
0.00704595732816113,8.5398797913773,-0.49990874468831
0.00704595732816113,8.89049634286924,-0.499916059705301
0.00704595732816113,9.25550794080014,-0.499916861355844
0.00704595732816113,9.63550559366947,-0.499919221594086
0.00704595732816113,10.0311045746463,-0.499921025160249
0.00704595732816113,10.442945417789,-0.499922809320791
0.00704595732816113,10.8716949551654,-0.499923368614856
0.00704595732816113,11.3180473965547,-0.499924401537986
0.00704595732816113,11.7827254534765,-0.499925438575322
0.00704595732816113,12.2664815093691,-0.499926313469667
0.00704595732816113,12.7700988378118,-0.499927227164744
0.00704595732816113,13.2943928707612,-0.49992812502252
0.00704595732816113,13.8402125188588,-0.499929015059727
0.00704595732816113,14.4084415459439,-0.499929890880929
0.00704595732816113,15,-0.499930750258164

0.00790569415042095,3,-0.423766249349838
0.00790569415042095,3.12316914057009,-0.436794119476157
0.00790569415042095,3.2513951602031,-0.447967769649097
0.00790569415042095,3.38488567604843,-0.457504095025977
0.00790569415042095,3.52385682926406,-0.46560524753092
0.00790569415042095,3.66853363498156,-0.472460953101497
0.00790569415042095,3.81915034663927,-0.477834302338529
0.00790569415042095,3.97595083527378,-0.482499460122016
0.00790569415042095,4.13918898438364,-0.486321763228005
0.00790569415042095,4.30912910100488,-0.489426680350881
0.00790569415042095,4.48604634366366,-0.491925901676587
0.00790569415042095,4.67022716789921,-0.493923124460045
0.00790569415042095,4.86196979007829,-0.495515593797947
0.00790569415042095,5.06158467025218,-0.496639072884756
0.00790569415042095,5.26939501483808,-0.497560844824054
0.00790569415042095,5.48573729993872,-0.49825188950699
0.00790569415042095,5.71096181614764,-0.498763128929252
0.00790569415042095,5.94543323572214,-0.499134774480182
0.00790569415042095,6.18953120304238,-0.49941634524655
0.00790569415042095,6.44365094931254,-0.499563079839771
0.00790569415042095,6.70820393249937,-0.499689293806991
0.00790569415042095,6.98361850354432,-0.499774805633186
0.00790569415042095,7.27034059992796,-0.499831967596032
0.00790569415042095,7.56883446770961,-0.499876012905621
0.00790569415042095,7.8795834132113,-0.499885946076031
0.00790569415042095,8.20309058556316,-0.499900234544324
0.00790569415042095,8.5398797913773,-0.49990945053028
0.00790569415042095,8.89049634286924,-0.499916756039621
0.00790569415042095,9.25550794080014,-0.499917599679904
0.00790569415042095,9.63550559366947,-0.499919956479163
0.00790569415042095,10.0311045746463,-0.499921804148342
0.00790569415042095,10.442945417789,-0.499923542501192
0.00790569415042095,10.8716949551654,-0.499924104294468
0.00790569415042095,11.3180473965547,-0.499925135829706
0.00790569415042095,11.7827254534765,-0.499926170648506
0.00790569415042095,12.2664815093691,-0.499927045714844
0.00790569415042095,12.7700988378118,-0.499927957817424
0.00790569415042095,13.2943928707612,-0.499928853477762
0.00790569415042095,13.8402125188588,-0.499929742391056
0.00790569415042095,14.4084415459439,-0.499930616363332
0.00790569415042095,15,-0.499931475292981

0.00887033473083939,3,-0.423767028770232
0.00887033473083939,3.12316914057009,-0.436794901717443
0.00887033473083939,3.2513951602031,-0.447968550670773
0.00887033473083939,3.38488567604843,-0.457504870804799
0.00887033473083939,3.52385682926406,-0.465606024080152
0.00887033473083939,3.66853363498156,-0.472461764074732
0.00887033473083939,3.81915034663927,-0.477834997535549
0.00887033473083939,3.97595083527378,-0.482500527836894
0.00887033473083939,4.13918898438364,-0.486322762797764
0.00887033473083939,4.30912910100488,-0.489427629028564
0.00887033473083939,4.48604634366366,-0.491926806742124
0.00887033473083939,4.67022716789921,-0.493923959414663
0.00887033473083939,4.86196979007829,-0.49551577344319
0.00887033473083939,5.06158467025218,-0.496639550089372
0.00887033473083939,5.26939501483808,-0.497560926416013
0.00887033473083939,5.48573729993872,-0.498252508764242
0.00887033473083939,5.71096181614764,-0.498764800955653
0.00887033473083939,5.94543323572214,-0.499136125897581
0.00887033473083939,6.18953120304238,-0.499417495536738
0.00887033473083939,6.44365094931254,-0.499564055848223
0.00887033473083939,6.70820393249937,-0.49969008158656
0.00887033473083939,6.98361850354432,-0.499775682379139
0.00887033473083939,7.27034059992796,-0.499832838764445
0.00887033473083939,7.56883446770961,-0.499876884319448
0.00887033473083939,7.8795834132113,-0.499886802111366
0.00887033473083939,8.20309058556316,-0.49990107781837
0.00887033473083939,8.5398797913773,-0.499910307622272
0.00887033473083939,8.89049634286924,-0.499917602606592
0.00887033473083939,9.25550794080014,-0.499918743030841
0.00887033473083939,9.63550559366947,-0.499920842848733
0.00887033473083939,10.0311045746463,-0.499922685839073
0.00887033473083939,10.442945417789,-0.49992446752041
0.00887033473083939,10.8716949551654,-0.499924991588126
0.00887033473083939,11.3180473965547,-0.499926021724665
0.00887033473083939,11.7827254534765,-0.499927053516946
0.00887033473083939,12.2664815093691,-0.499927929596266
0.00887033473083939,12.7700988378118,-0.499928840087979
0.00887033473083939,13.2943928707612,-0.499929733414753
0.00887033473083939,13.8402125188588,-0.499930621195249
0.00887033473083939,14.4084415459439,-0.499931493218606
0.00887033473083939,15,-0.499932351937831

0.00995267926383743,3,-0.423768026755528
0.00995267926383743,3.12316914057009,-0.436795900087102
0.00995267926383743,3.2513951602031,-0.447969545370524
0.00995267926383743,3.38488567604843,-0.457505855951665
0.00995267926383743,3.52385682926406,-0.465607004227654
0.00995267926383743,3.66853363498156,-0.472462772057753
0.00995267926383743,3.81915034663927,-0.477835873898734
0.00995267926383743,3.97595083527378,-0.482501834380922
0.00995267926383743,4.13918898438364,-0.486323988820022
0.00995267926383743,4.30912910100488,-0.48942879516125
0.00995267926383743,4.48604634366366,-0.49192792255042
0.00995267926383743,4.67022716789921,-0.493924998249913
0.00995267926383743,4.86196979007829,-0.495516708546322
0.00995267926383743,5.06158467025218,-0.496640206596981
0.00995267926383743,5.26939501483808,-0.497561158433924
0.00995267926383743,5.48573729993872,-0.498253686450074
0.00995267926383743,5.71096181614764,-0.498759594468465
0.00995267926383743,5.94543323572214,-0.499137778155717
0.00995267926383743,6.18953120304238,-0.49941890512833
0.00995267926383743,6.44365094931254,-0.499565265504934
0.00995267926383743,6.70820393249937,-0.499691081545881
0.00995267926383743,6.98361850354432,-0.499776766513967
0.00995267926383743,7.27034059992796,-0.499833914103225
0.00995267926383743,7.56883446770961,-0.499877958099131
0.00995267926383743,7.8795834132113,-0.499887858903273
0.00995267926383743,8.20309058556316,-0.499902120313088
0.00995267926383743,8.5398797913773,-0.49991136693208
0.00995267926383743,8.89049634286924,-0.499918648475695
0.00995267926383743,9.25550794080014,-0.499919783128994
0.00995267926383743,9.63550559366947,-0.499921929404218
0.00995267926383743,10.0311045746463,-0.499923766089668
0.00995267926383743,10.442945417789,-0.499925554010785
0.00995267926383743,10.8716949551654,-0.499926079145352
0.00995267926383743,11.3180473965547,-0.499927107880627
0.00995267926383743,11.7827254534765,-0.499928137339375
0.00995267926383743,12.2664815093691,-0.499929013834625
0.00995267926383743,12.7700988378118,-0.49992992270189
0.00995267926383743,13.2943928707612,-0.499930813571232
0.00995267926383743,13.8402125188588,-0.499931700273897
0.00995267926383743,14.4084415459439,-0.499932570269676
0.00995267926383743,15,-0.499933427696034

0.0111670898037741,3,-0.423769326717132
0.0111670898037741,3.12316914057009,-0.436797196919598
0.0111670898037741,3.2513951602031,-0.447970834815702
0.0111670898037741,3.38488567604843,-0.457507129908113
0.0111670898037741,3.52385682926406,-0.465608265608671
0.0111670898037741,3.66853363498156,-0.472464051873183
0.0111670898037741,3.81915034663927,-0.477837003998958
0.0111670898037741,3.97595083527378,-0.482503459282972
0.0111670898037741,4.13918898438364,-0.48632551795746
0.0111670898037741,4.30912910100488,-0.489430252999956
0.0111670898037741,4.48604634366366,-0.49192932170169
0.0111670898037741,4.67022716789921,-0.493926312260036
0.0111670898037741,4.86196979007829,-0.495517910872372
0.0111670898037741,5.06158467025218,-0.496641114020668
0.0111670898037741,5.26939501483808,-0.497561612433774
0.0111670898037741,5.48573729993872,-0.498261612799538
0.0111670898037741,5.71096181614764,-0.498760455340723
