acc,eps,E0
0.000199526231496888,0.0251188643150958,-0.501511800669918
0.000199526231496888,0.0316227766016838,-0.501472869391043
0.000199526231496888,0.0398107170553497,-0.501424386861106
0.000199526231496888,0.0501187233627272,-0.501359525309475
0.000199526231496888,0.0630957344480193,-0.501284776684049
0.000199526231496888,0.0794328234724281,-0.501311641334599
0.000199526231496888,0.1,-0.50134913638128
0.000199526231496888,0.125892541179417,-0.501378583991024
0.000199526231496888,0.158489319246111,-0.501378750295195
0.000199526231496888,0.199526231496888,-0.501376126162625
0.000199526231496888,0.251188643150958,-0.501377230099734
0.000199526231496888,0.316227766016838,-0.501376294948073
0.000199526231496888,0.398107170553497,-0.501374504829866
0.000199526231496888,0.501187233627272,-0.501374237941833
0.000199526231496888,0.630957344480193,-0.501378543844591
0.000199526231496888,0.794328234724281,-0.501387495717271
0.000199526231496888,1,-0.501396339027464

0.000251188643150958,0.0001,-0.501832400354192
0.000251188643150958,0.000125892541179417,-0.501832063490723
0.000251188643150958,0.000158489319246111,-0.501831569487314
0.000251188643150958,0.000199526231496888,-0.501829468659337
0.000251188643150958,0.000251188643150958,-0.501827793601679
0.000251188643150958,0.000316227766016838,-0.50182591687713
0.000251188643150958,0.000398107170553497,-0.501823810411829
0.000251188643150958,0.000501187233627273,-0.501821484909002
0.000251188643150958,0.000630957344480193,-0.501818886631839
0.000251188643150958,0.000794328234724281,-0.501815704736558
0.000251188643150958,0.001,-0.501811767187581
0.000251188643150958,0.00125892541179417,-0.501806931715788
0.000251188643150958,0.00158489319246111,-0.501798256658677
0.000251188643150958,0.00199526231496888,-0.50178874731235
0.000251188643150958,0.00251188643150958,-0.501778126358671
0.000251188643150958,0.00316227766016838,-0.501766148766947
0.000251188643150958,0.00398107170553497,-0.501755027064341
0.000251188643150958,0.00501187233627272,-0.501741122529925
0.000251188643150958,0.00630957344480193,-0.501721615539988
0.000251188643150958,0.00794328234724281,-0.50169657592879
0.000251188643150958,0.01,-0.501666015716277
0.000251188643150958,0.0125892541179417,-0.501628783332053
0.000251188643150958,0.0158489319246111,-0.501584437490664
0.000251188643150958,0.0199526231496888,-0.501542586600387
0.000251188643150958,0.0251188643150958,-0.501511118825362
0.000251188643150958,0.0316227766016838,-0.501472189727535
0.000251188643150958,0.0398107170553497,-0.501423703694474
0.000251188643150958,0.0501187233627272,-0.501359053425691
0.000251188643150958,0.0630957344480193,-0.501285324228844
0.000251188643150958,0.0794328234724281,-0.501312169803957
0.000251188643150958,0.1,-0.501349631559677
0.000251188643150958,0.125892541179417,-0.501378741305033
0.000251188643150958,0.158489319246111,-0.50137874988438
0.000251188643150958,0.199526231496888,-0.501377854621376
0.000251188643150958,0.251188643150958,-0.501377354144669
0.000251188643150958,0.316227766016838,-0.501376393285764
0.000251188643150958,0.398107170553497,-0.501374612361775
0.000251188643150958,0.501187233627272,-0.501374354149208
0.000251188643150958,0.630957344480193,-0.501378669052451
0.000251188643150958,0.794328234724281,-0.50138759283467
0.000251188643150958,1,-0.501396342542487

0.000316227766016838,0.0001,-0.501828034818695
0.000316227766016838,0.000125892541179417,-0.501827244687049
0.000316227766016838,0.000158489319246111,-0.50182630735227
0.000316227766016838,0.000199526231496888,-0.501825196565717
0.000316227766016838,0.000251188643150958,-0.501823898756977
0.000316227766016838,0.000316227766016838,-0.501822418392186
0.000316227766016838,0.000398107170553497,-0.501820749592137
0.000316227766016838,0.000501187233627273,-0.501818755773701
0.000316227766016838,0.000630957344480193,-0.50181627516373
0.000316227766016838,0.000794328234724281,-0.501813177709163
0.000316227766016838,0.001,-0.501809311449055
0.000316227766016838,0.00125892541179417,-0.501803221289027
0.000316227766016838,0.00158489319246111,-0.501794956843427
0.000316227766016838,0.00199526231496888,-0.501785766474864
0.000316227766016838,0.00251188643150958,-0.501775541194663
0.000316227766016838,0.00316227766016838,-0.501764243422929
0.000316227766016838,0.00398107170553497,-0.501753129459808
0.000316227766016838,0.00501187233627272,-0.501739280430775
0.000316227766016838,0.00630957344480193,-0.501719708006155
0.000316227766016838,0.00794328234724281,-0.501694614660423
0.000316227766016838,0.01,-0.501663960240959
0.000316227766016838,0.0125892541179417,-0.501626754090695
0.000316227766016838,0.0158489319246111,-0.501582507563887
0.000316227766016838,0.0199526231496888,-0.50154171988098
0.000316227766016838,0.0251188643150958,-0.501510261224227
0.000316227766016838,0.0316227766016838,-0.501471334531524
0.000316227766016838,0.0398107170553497,-0.501422837305929
0.000316227766016838,0.0501187233627272,-0.501361078292873
0.000316227766016838,0.0630957344480193,-0.50128601194218
0.000316227766016838,0.0794328234724281,-0.501312833999065
0.000316227766016838,0.1,-0.501350255497724
0.000316227766016838,0.125892541179417,-0.501378939330013
0.000316227766016838,0.158489319246111,-0.501378753409467
0.000316227766016838,0.199526231496888,-0.501378029161213
0.000316227766016838,0.251188643150958,-0.501377511639516
0.000316227766016838,0.316227766016838,-0.501376522302978
0.000316227766016838,0.398107170553497,-0.501374748640989
0.000316227766016838,0.501187233627272,-0.501374501768787
0.000316227766016838,0.630957344480193,-0.501378826450462
0.000316227766016838,0.794328234724281,-0.501387719187139
0.000316227766016838,1,-0.501396347434955

0.000398107170553497,0.0001,-0.501823210225727
0.000398107170553497,0.000125892541179417,-0.50182265702555
0.000398107170553497,0.000158489319246111,-0.501821997121111
0.000398107170553497,0.000199526231496888,-0.501821202070692
0.000398107170553497,0.000251188643150958,-0.501820224911417
0.000398107170553497,0.000316227766016838,-0.501819016006254
0.000398107170553497,0.000398107170553497,-0.501817471107027
0.000398107170553497,0.000501187233627273,-0.501815538382213
0.000398107170553497,0.000630957344480193,-0.501813122961825
0.000398107170553497,0.000794328234724281,-0.501810262613129
0.000398107170553497,0.001,-0.501806450069551
0.000398107170553497,0.00125892541179417,-0.501798710728793
0.000398107170553497,0.00158489319246111,-0.501790919817763
0.000398107170553497,0.00199526231496888,-0.50178214779967
0.000398107170553497,0.00251188643150958,-0.501772426897384
0.000398107170553497,0.00316227766016838,-0.501761789209086
0.000398107170553497,0.00398107170553497,-0.501750770027517
0.000398107170553497,0.00501187233627272,-0.501736947952181
0.000398107170553497,0.00630957344480193,-0.501717115531741
0.000398107170553497,0.00794328234724281,-0.501691998030299
0.000398107170553497,0.01,-0.50166140812984
0.000398107170553497,0.0125892541179417,-0.501624393265022
0.000398107170553497,0.0158489319246111,-0.501580152285529
0.000398107170553497,0.0199526231496888,-0.501540631505976
0.000398107170553497,0.0251188643150958,-0.50150918219063
0.000398107170553497,0.0316227766016838,-0.501470258496363
0.000398107170553497,0.0398107170553497,-0.501421738712354
0.000398107170553497,0.0501187233627272,-0.501359918059016
0.000398107170553497,0.0630957344480193,-0.501286874898769
0.000398107170553497,0.0794328234724281,-0.501313668260439
0.000398107170553497,0.1,-0.501351041695276
0.000398107170553497,0.125892541179417,-0.501379188555631
0.000398107170553497,0.158489319246111,-0.501378764006532
0.000398107170553497,0.199526231496888,-0.50137824919543
0.000398107170553497,0.251188643150958,-0.501377711484206
0.000398107170553497,0.316227766016838,-0.501376690913336
0.000398107170553497,0.398107170553497,-0.501374921495909
0.000398107170553497,0.501187233627272,-0.501374689517627
0.000398107170553497,0.630957344480193,-0.501379024207047
0.000398107170553497,0.794328234724281,-0.501387883215896
0.000398107170553497,1,-0.501396354324895

0.000501187233627273,0.0001,-0.501818960292378
0.000501187233627273,0.000125892541179417,-0.501818488538928
0.000501187233627273,0.000158489319246111,-0.501817894345573
0.000501187233627273,0.000199526231496888,-0.501817148663182
0.000501187233627273,0.000251188643150958,-0.501816211240369
0.000501187233627273,0.000316227766016838,-0.501815034171208
0.000501187233627273,0.000398107170553497,-0.501813559202353
0.000501187233627273,0.000501187233627273,-0.501811718038791
0.000501187233627273,0.000630957344480193,-0.501809454273281
0.000501187233627273,0.000794328234724281,-0.501806609417236
0.000501187233627273,0.001,-0.501799735081694
0.000501187233627273,0.00125892541179417,-0.501793340458081
0.000501187233627273,0.00158489319246111,-0.501786086075815
0.000501187233627273,0.00199526231496888,-0.501777944554889
0.000501187233627273,0.00251188643150958,-0.50176854633532
0.000501187233627273,0.00316227766016838,-0.501758762068297
0.000501187233627273,0.00398107170553497,-0.501747819437838
0.000501187233627273,0.00501187233627272,-0.501734086023577
0.000501187233627273,0.00630957344480193,-0.501713825941542
0.000501187233627273,0.00794328234724281,-0.501688672216951
0.000501187233627273,0.01,-0.5016580590176
0.000501187233627273,0.0125892541179417,-0.501620933272209
0.000501187233627273,0.0158489319246111,-0.501577106679473
0.000501187233627273,0.0199526231496888,-0.50153926321834
0.000501187233627273,0.0251188643150958,-0.501507824160872
0.000501187233627273,0.0316227766016838,-0.501468900369125
0.000501187233627273,0.0398107170553497,-0.501420356558698
0.000501187233627273,0.0501187233627272,-0.501358465832337
0.000501187233627273,0.0630957344480193,-0.50128795760195
0.000501187233627273,0.0794328234724281,-0.501314716097724
0.000501187233627273,0.1,-0.501352032300587
0.000501187233627273,0.125892541179417,-0.501379502121879
0.000501187233627273,0.158489319246111,-0.501378786697345
0.000501187233627273,0.199526231496888,-0.501378526397044
0.000501187233627273,0.251188643150958,-0.501377964802348
0.000501187233627273,0.316227766016838,-0.501376910159892
0.000501187233627273,0.398107170553497,-0.501375140897205
0.000501187233627273,0.501187233627272,-0.501374928560865
0.000501187233627273,0.630957344480193,-0.5013792724806
0.000501187233627273,0.794328234724281,-0.501388095473356
0.000501187233627273,1,-0.501396364133527

0.000630957344480193,0.0001,-0.501814160062165
0.000630957344480193,0.000125892541179417,-0.501813713640746
0.000630957344480193,0.000158489319246111,-0.501813347778674
0.000630957344480193,0.000199526231496888,-0.501812571123045
0.000630957344480193,0.000251188643150958,-0.501811620309387
0.000630957344480193,0.000316227766016838,-0.501810460466239
0.000630957344480193,0.000398107170553497,-0.501809065309345
0.000630957344480193,0.000501187233627273,-0.501807410539686
0.000630957344480193,0.000630957344480193,-0.501802195918816
0.000630957344480193,0.000794328234724281,-0.501797866683357
0.000630957344480193,0.001,-0.501792837539922
0.000630957344480193,0.00125892541179417,-0.501786999169684
0.000630957344480193,0.00158489319246111,-0.501780440617032
0.000630957344480193,0.00199526231496888,-0.501772956940488
0.000630957344480193,0.00251188643150958,-0.501763811825689
0.000630957344480193,0.00316227766016838,-0.501755007588752
0.000630957344480193,0.00398107170553497,-0.501744134606756
0.000630957344480193,0.00501187233627272,-0.501730355740067
0.000630957344480193,0.00630957344480193,-0.501709541528178
0.000630957344480193,0.00794328234724281,-0.501684410933375
0.000630957344480193,0.01,-0.501653834619727
0.000630957344480193,0.0125892541179417,-0.501616908749566
0.000630957344480193,0.0158489319246111,-0.501573301937863
0.000630957344480193,0.0199526231496888,-0.501537541390181
0.000630957344480193,0.0251188643150958,-0.50150611474936
0.000630957344480193,0.0316227766016838,-0.501467162803405
0.000630957344480193,0.0398107170553497,-0.501418616340765
0.000630957344480193,0.0501187233627272,-0.501356647917379
0.000630957344480193,0.0630957344480193,-0.50128931000798
0.000630957344480193,0.0794328234724281,-0.501316029125406
0.000630957344480193,0.1,-0.501353280330426
0.000630957344480193,0.125892541179417,-0.501379337850957
0.000630957344480193,0.158489319246111,-0.501378829303708
0.000630957344480193,0.199526231496888,-0.50137887529874
0.000630957344480193,0.251188643150958,-0.501378285432814
0.000630957344480193,0.316227766016838,-0.501377193613786
0.000630957344480193,0.398107170553497,-0.501375419498697
0.000630957344480193,0.501187233627272,-0.501375130321527
0.000630957344480193,0.630957344480193,-0.501379583850817
0.000630957344480193,0.794328234724281,-0.501388369034713
0.000630957344480193,1,-0.501396378231739

0.000794328234724281,0.0001,-0.501808760309138
0.000794328234724281,0.000125892541179417,-0.501806574294054
0.000794328234724281,0.000158489319246111,-0.501805576906038
0.000794328234724281,0.000199526231496888,-0.501804358248115
0.000794328234724281,0.000251188643150958,-0.501802871737939
0.000794328234724281,0.000316227766016838,-0.501801065370333
0.000794328234724281,0.000398107170553497,-0.501798880199103
0.000794328234724281,0.000501187233627273,-0.501796248161508
0.000794328234724281,0.000630957344480193,-0.501793093245388
0.000794328234724281,0.000794328234724281,-0.501789333633987
0.000794328234724281,0.001,-0.501784941856548
0.000794328234724281,0.00125892541179417,-0.501779999421492
0.000794328234724281,0.00158489319246111,-0.501774158211102
0.000794328234724281,0.00199526231496888,-0.501766953241216
0.000794328234724281,0.00251188643150958,-0.501758929729574
0.000794328234724281,0.00316227766016838,-0.50175034718772
0.000794328234724281,0.00398107170553497,-0.501739572086732
0.000794328234724281,0.00501187233627272,-0.501725646877635
0.000794328234724281,0.00630957344480193,-0.501704088081063
0.000794328234724281,0.00794328234724281,-0.501679004613385
0.000794328234724281,0.01,-0.501648501699721
0.000794328234724281,0.0125892541179417,-0.501611787650739
0.000794328234724281,0.0158489319246111,-0.501568548154243
0.000794328234724281,0.0199526231496888,-0.50153537329445
0.000794328234724281,0.0251188643150958,-0.501503943445321
0.000794328234724281,0.0316227766016838,-0.501464977296829
0.000794328234724281,0.0398107170553497,-0.501416423425879
0.000794328234724281,0.0501187233627272,-0.501354371321242
0.000794328234724281,0.0630957344480193,-0.501291001376447
0.000794328234724281,0.0794328234724281,-0.501317673625099
0.000794328234724281,0.1,-0.501354852363691
0.000794328234724281,0.125892541179417,-0.501379770940171
0.000794328234724281,0.158489319246111,-0.501379532318909
0.000794328234724281,0.199526231496888,-0.501379313936055
0.000794328234724281,0.251188643150958,-0.501378690529189
0.000794328234724281,0.316227766016838,-0.501377557864005
0.000794328234724281,0.398107170553497,-0.501375773287997
0.000794328234724281,0.501187233627272,-0.501375458616095
0.000794328234724281,0.630957344480193,-0.501381531480301
0.000794328234724281,0.794328234724281,-0.501388720008007
0.000794328234724281,1,-0.501396398665814

0.001,0.0001,-0.501794950530378
0.001,0.000125892541179417,-0.501794317642767
0.001,0.000158489319246111,-0.501793530757616
0.001,0.000199526231496888,-0.501792554736017
0.001,0.000251188643150958,-0.501791349099363
0.001,0.000316227766016838,-0.501789867242942
0.001,0.000398107170553497,-0.501788065757861
0.001,0.000501187233627273,-0.50178590729716
0.001,0.000630957344480193,-0.501783386944008
0.001,0.000794328234724281,-0.501780413727044
0.001,0.001,-0.501776782828142
0.001,0.00125892541179417,-0.501772270692117
0.001,0.00158489319246111,-0.501766662361278
0.001,0.00199526231496888,-0.50175981932548
0.001,0.00251188643150958,-0.501753064437585
0.001,0.00316227766016838,-0.501744591623253
0.001,0.00398107170553497,-0.501733600942145
0.001,0.00501187233627272,-0.50171775590384
0.001,0.00630957344480193,-0.501697137459942
0.001,0.00794328234724281,-0.501672144887833
0.001,0.01,-0.501641790453798
0.001,0.0125892541179417,-0.501605428751556
0.001,0.0158489319246111,-0.501562611837404
0.001,0.0199526231496888,-0.501532632067504
0.001,0.0251188643150958,-0.50150117496106
0.001,0.0316227766016838,-0.501462223967237
0.001,0.0398107170553497,-0.501413657627002
0.001,0.0501187233627272,-0.501351518408951
0.001,0.0630957344480193,-0.501293170244433
0.001,0.0794328234724281,-0.501321248281196
0.001,0.1,-0.501357552419388
0.001,0.125892541179417,-0.501380315990188
0.001,0.158489319246111,-0.501380117734563
0.001,0.199526231496888,-0.501379864617868
0.001,0.251188643150958,-0.501379201287178
0.001,0.316227766016838,-0.501378023155335
0.001,0.398107170553497,-0.501376222367314
0.001,0.501187233627272,-0.501375889182874
0.001,0.630957344480193,-0.501381904930618
0.001,0.794328234724281,-0.501389168177112
0.001,1,-0.501396428476746

0.00125892541179417,0.0001,-0.501782787996336
0.00125892541179417,0.000125892541179417,-0.501782331839899
0.00125892541179417,0.000158489319246111,-0.501781760854029
0.00125892541179417,0.000199526231496888,-0.501781045704864
0.00125892541179417,0.000251188643150958,-0.501780150032606
0.00125892541179417,0.000316227766016838,-0.501779024479812
0.00125892541179417,0.000398107170553497,-0.501777615978211
0.00125892541179417,0.000501187233627273,-0.501775851286313
0.00125892541179417,0.000630957344480193,-0.501773640928437
0.00125892541179417,0.000794328234724281,-0.501770877879235
0.00125892541179417,0.001,-0.501767440383973
0.00125892541179417,0.00125892541179417,-0.501763065397258
0.00125892541179417,0.00158489319246111,-0.50175773900196
0.00125892541179417,0.00199526231496888,-0.501752650238478
0.00125892541179417,0.00251188643150958,-0.501745726998133
0.00125892541179417,0.00316227766016838,-0.501737094735345
0.00125892541179417,0.00398107170553497,-0.501726250728874
0.00125892541179417,0.00501187233627272,-0.501708699763871
0.00125892541179417,0.00630957344480193,-0.501688288631842
0.00125892541179417,0.00794328234724281,-0.501663455353966
0.00125892541179417,0.01,-0.501633304034967
0.00125892541179417,0.0125892541179417,-0.501597560151055
0.00125892541179417,0.0158489319246111,-0.501555200230017
0.00125892541179417,0.0199526231496888,-0.501529106634839
0.00125892541179417,0.0251188643150958,-0.501497688952329
0.00125892541179417,0.0316227766016838,-0.501459662489575
0.00125892541179417,0.0398107170553497,-0.501410166399957
0.00125892541179417,0.0501187233627272,-0.501348999916048
0.00125892541179417,0.0630957344480193,-0.501299011622373
0.00125892541179417,0.0794328234724281,-0.501322295487141
0.00125892541179417,0.1,-0.501359977835874
0.00125892541179417,0.125892541179417,-0.501381000635464
0.00125892541179417,0.158489319246111,-0.50138087500985
0.00125892541179417,0.199526231496888,-0.501380550065347
0.00125892541179417,0.251188643150958,-0.501379846620995
0.00125892541179417,0.316227766016838,-0.501378614202051
0.00125892541179417,0.398107170553497,-0.501376750553728
0.00125892541179417,0.501187233627272,-0.501376451609631
0.00125892541179417,0.630957344480193,-0.501382385779017
0.00125892541179417,0.794328234724281,-0.501389737831041
0.00125892541179417,1,-0.501396472160562

0.00158489319246111,0.0001,-0.501770862953498
0.00158489319246111,0.000125892541179417,-0.501770435058358
0.00158489319246111,0.000158489319246111,-0.501769897225999
0.00158489319246111,0.000199526231496888,-0.501769221327418
0.00158489319246111,0.000251188643150958,-0.501768371878297
0.00158489319246111,0.000316227766016838,-0.501767305342381
0.00158489319246111,0.000398107170553497,-0.501765966342928
0.00158489319246111,0.000501187233627273,-0.501764284987861
0.00158489319246111,0.000630957344480193,-0.501762170951692
0.00158489319246111,0.000794328234724281,-0.501759512584023
0.00158489319246111,0.001,-0.501756403363984
0.00158489319246111,0.00125892541179417,-0.501752827144015
0.00158489319246111,0.00158489319246111,-0.501748532181916
0.00158489319246111,0.00199526231496888,-0.50174316102297
0.00158489319246111,0.00251188643150958,-0.501736411876211
0.00158489319246111,0.00316227766016838,-0.501727907308897
0.00158489319246111,0.00398107170553497,-0.50171380306109
0.00158489319246111,0.00501187233627272,-0.5016972438043
0.00158489319246111,0.00630957344480193,-0.501677096988888
0.00158489319246111,0.00794328234724281,-0.501652492096062
0.00158489319246111,0.01,-0.50162274983016
0.00158489319246111,0.0125892541179417,-0.501587845851176
0.00158489319246111,0.0158489319246111,-0.501550050094866
0.00158489319246111,0.0199526231496888,-0.501524669341284
0.00158489319246111,0.0251188643150958,-0.501493289373329
0.00158489319246111,0.0316227766016838,-0.501453693062682
0.00158489319246111,0.0398107170553497,-0.501405875142935
0.00158489319246111,0.0501187233627272,-0.501344473541478
0.00158489319246111,0.0630957344480193,-0.501301299900429
0.00158489319246111,0.0794328234724281,-0.501325433393406
0.00158489319246111,0.1,-0.501363023423282
0.00158489319246111,0.125892541179417,-0.501381858215763
0.00158489319246111,0.158489319246111,-0.501381795484307
0.00158489319246111,0.199526231496888,-0.501381348769606
0.00158489319246111,0.251188643150958,-0.50138057518615
0.00158489319246111,0.316227766016838,-0.501379288881825
0.00158489319246111,0.398107170553497,-0.501377373068151
0.00158489319246111,0.501187233627272,-0.501377181495035
0.00158489319246111,0.630957344480193,-0.501383004781895
0.00158489319246111,0.794328234724281,-0.501390458851136
0.00158489319246111,1,-0.501396536311297

0.00199526231496888,0.0001,-0.501757098853291
0.00199526231496888,0.000125892541179417,-0.501756668378148
0.00199526231496888,0.000158489319246111,-0.501756127683053
0.00199526231496888,0.000199526231496888,-0.501755448322076
0.00199526231496888,0.000251188643150958,-0.501754594384847
0.00199526231496888,0.000316227766016838,-0.501753516849999
0.00199526231496888,0.000398107170553497,-0.501752226421635
0.00199526231496888,0.000501187233627273,-0.501750898545716
0.00199526231496888,0.000630957344480193,-0.501749232998591
0.00199526231496888,0.000794328234724281,-0.501747135480852
0.00199526231496888,0.001,-0.501744500330101
0.00199526231496888,0.00125892541179417,-0.501741179189855
0.00199526231496888,0.00158489319246111,-0.501736964211166
0.00199526231496888,0.00199526231496888,-0.501731686000658
0.00199526231496888,0.00251188643150958,-0.501725037519989
