nfev=43092
-1	0.349212350473145	0.142324836349949	-8.50310703520977	0
-0.97979797979798	0.350276938153249	-0.0406169803661047	-9.59739749377353	0.00707177098336152
-0.95959595959596	0.347427373773378	-0.244903578188552	-10.6107055894433	0.0141262382183042
-0.939393939393939	0.340251237469348	-0.468562912556867	-11.5097714577433	0.021080094998591
-0.919191919191919	0.328382713206802	-0.708955322067837	-12.2619516778132	0.0278421509304617
-0.898989898989899	0.311515871853464	-0.962797633920011	-12.8363754643554	0.0343144084162388
-0.878787878787879	0.289417231187144	-1.22621060333436	-13.2050893938363	0.040393400973369
-0.858585858585858	0.261937127535621	-1.49478889799284	-13.3441354552731	0.0459717740546725
-0.838383838383838	0.229019460902904	-1.76369173306796	-13.2345087886139	0.0509400798721807
-0.818181818181818	0.190709424363505	-2.02775122477392	-12.8629466069437	0.0551887493344071
-0.797979797979798	0.147158897114122	-2.28159463098629	-12.2225082966691	0.0586101970062754
-0.777777777777778	0.0986292654083896	-2.51977594995708	-11.3129180738401	0.061101009357133
-0.757575757575757	0.045491532044581	-2.73691190374208	-10.1406551060676	0.062564162758205
-0.737373737373737	-0.0117763223619498	-2.92781717573784	-8.71879073731064	0.0629112159067213
-0.717171717171717	-0.0725946603833815	-3.08763391500901	-7.06658728565738	0.062064421653474
-0.696969696969697	-0.136290028286764	-3.21195095445316	-5.20888667893655	0.0599587055355783
-0.676767676767676	-0.20210526789622	-3.29690888309643	-3.17532885412973	0.0565434624905522
-0.656565656565656	-0.269211582478148	-3.33928801193791	-0.999448427020506	0.051784128970359
-0.636363636363636	-0.336722189800659	-3.3365773079171	1.28229706832721	0.0456634946202329
-0.616161616161616	-0.403707167611645	-3.28702346071337	3.63151345717323	0.038182725417196
-0.595959595959596	-0.469209090732118	-3.18966030681952	6.00882040266573	0.029362078235223
-0.575757575757575	-0.532259073316935	-3.0443197824642	8.37472323143751	0.0192412947882858
-0.555555555555555	-0.591892861571746	-2.85162633991403	10.6903738798162	0.00787967041495467
-0.535353535353535	-0.647166667030113	-2.6129772861636	12.9182015292931	-0.00464420010071723
