nfev=17925
-1	0.357690465036422
-0.970588235294118	0.354775944383532
-0.941176470588235	0.343634151503969
-0.911764705882353	0.323194981456267
-0.882352941176471	0.292599270555267
-0.852941176470588	0.251275306021013
-0.823529411764706	0.199009016017703
-0.794117647058823	0.136002216654349
-0.764705882352941	0.0629136380784844
-0.735294117647059	-0.0191216769239831
-0.705882352941176	-0.108497656885376
-0.676470588235294	-0.203168500649957
-0.647058823529412	-0.300705394236524
-0.617647058823529	-0.398376112175616
-0.588235294117647	-0.493243238392354
-0.558823529411765	-0.582275407341694
-0.529411764705882	-0.662465173831316
-0.5	-0.730946944158054
-0.470588235294118	-0.785108832799375
-0.441176470588235	-0.822693255670945
-0.411764705882353	-0.841882371297932
-0.38235294117647	-0.841365930166929
-0.352941176470588	-0.820390475513322
-0.323529411764706	-0.778789967915302
-0.294117647058823	-0.716998651886867
-0.264705882352941	-0.636047296180559
-0.235294117647059	-0.537543859738926
-0.205882352941176	-0.423639280767761
-0.176470588235294	-0.29697863210006
-0.147058823529412	-0.160637528722762
-0.117647058823529	-0.0180435927154549
-0.0882352941176469	0.127116897568612
-0.0588235294117645	0.271006279944159
-0.0294117647058822	0.40975464718621
2.0122792321331E-16	0.539587385269557
0.0294117647058826	0.656956195656536
0.0588235294117649	0.758667449744571
0.0882352941176473	0.84200094012072
0.11764705882353	0.904811952363911
0.147058823529412	0.945610184432243
0.176470588235294	0.963610379504038
0.205882352941177	0.958751489501236
0.235294117647059	0.931683528727463
0.264705882352941	0.883723722871854
0.294117647058824	0.816785800496104
0.323529411764706	0.733288033691391
0.352941176470588	0.636046707961173
0.382352941176471	0.528161991876461
0.411764705882353	0.412902709559713
0.441176470588236	0.293595433274325
0.470588235294118	0.173521837051335
0.5	0.0558266592441102
0.529411764705883	-0.056562817108535
0.558823529411765	-0.161005922233023
0.588235294117647	-0.255207110936219
0.61764705882353	-0.337264571039473
0.647058823529412	-0.405709254394304
0.676470588235294	-0.459533960766749
0.705882352941177	-0.498211353711067
0.735294117647059	-0.521699207607308
0.764705882352941	-0.530430965620706
0.794117647058824	-0.525289945168595
0.823529411764706	-0.507566281847297
0.852941176470589	-0.478896878854384
0.882352941176471	-0.441190068922637
0.911764705882353	-0.396538189163933
0.941176470588236	-0.347122590291728
0.970588235294118	-0.295116547968188
1	-0.242591968840838
