columns are: (1) n, (2) plain mc sol, (3) halton mc sol, (4) lattice mc sol, (5) plain mc err, (6) quasi mc method difference (err)
10	0.281401655096246	0.292428934434346	0.257948055208033	0.0344808792263125	0.0344808792263125
20	0.253047300710506	0.266215336308257	0.248152202775718	0.0180631335325395	0.0180631335325395
30	0.253395874670295	0.25998839415585	0.245319449763555	0.0146689443922952	0.0146689443922952
40	0.247419991136741	0.264237002244018	0.246371772457129	0.0178652297868885	0.0178652297868885
50	0.267345424588866	0.258763460975915	0.252191482062057	0.0065719789138573	0.0065719789138573
60	0.25372151348724	0.256728871017643	0.250834617578438	0.0058942534392053	0.0058942534392053
70	0.260605454610918	0.259384269426941	0.253960075131887	0.00542419429505331	0.00542419429505331
80	0.27082478790012	0.256098477813763	0.252843474885336	0.00325500292842734	0.00325500292842734
90	0.260508258886911	0.254621414063756	0.253252088936538	0.0013693251272176	0.0013693251272176
100	0.257989843435302	0.256669744069785	0.254701628779818	0.00196811528996738	0.00196811528996738
110	0.257588776737569	0.256597206362594	0.255066686577764	0.0015305197848301	0.0015305197848301
120	0.260299275241889	0.256360075980173	0.253714695865987	0.00264538011418664	0.00264538011418664
130	0.253433700646727	0.258433079566286	0.252592011363035	0.00584106820325114	0.00584106820325114
140	0.254857682394227	0.256938012572353	0.252451303944581	0.00448670862777228	0.00448670862777228
150	0.258196973858094	0.255562663989226	0.251785100923186	0.00377756306604055	0.00377756306604055
160	0.251507603651648	0.256455720607486	0.251719959606239	0.0047357610012479	0.0047357610012479
170	0.254308097933722	0.255700919177788	0.254065311407932	0.00163560776985505	0.00163560776985505
180	0.260144952890417	0.255334553276498	0.253561485184725	0.00177306809177263	0.00177306809177263
190	0.249176826738291	0.256848326055014	0.253276594423428	0.00357173163158597	0.00357173163158597
200	0.246366347626927	0.256249517216833	0.255170204517886	0.00107931269894723	0.00107931269894723
210	0.252933578120214	0.256006177955067	0.254999488204454	0.00100668975061269	0.00100668975061269
220	0.251663222348643	0.256618367480074	0.254767028577046	0.00185133890302813	0.00185133890302813
230	0.248559547466442	0.256618861156372	0.254329852471085	0.00228900868528681	0.00228900868528681
240	0.252895886322136	0.256159062742751	0.254721774194865	0.00143728854788661	0.00143728854788661
250	0.257973983747507	0.257153672422882	0.254301137042664	0.00285253538021846	0.00285253538021846
260	0.255685550969419	0.256587727113814	0.254369632168898	0.00221809494491537	0.00221809494491537
270	0.258579970909211	0.255903959387327	0.254246353808255	0.00165760557907157	0.00165760557907157
280	0.260537529966652	0.257166220912066	0.254005747806402	0.00316047310566414	0.00316047310566414
290	0.252433432198987	0.25667704599078	0.255173494589996	0.00150355140078462	0.00150355140078462
300	0.256829276885242	0.256509935069655	0.254677385926878	0.00183254914277764	0.00183254914277764
310	0.255046856193104	0.257244466655649	0.25455428533374	0.00269018132190935	0.00269018132190935
320	0.257831993587714	0.256533442339859	0.254958353754978	0.00157508858488048	0.00157508858488048
330	0.259616605821456	0.256059674369911	0.254985774257547	0.00107390011236402	0.00107390011236402
340	0.258715150605404	0.25658869704775	0.254557126115963	0.00203157093178635	0.00203157093178635
350	0.25385560019416	0.256246905854014	0.2548626666072	0.00138423924681375	0.00138423924681375
360	0.261466638031313	0.256027049562925	0.255445557817889	0.0005814917450358	0.0005814917450358
370	0.25900192324565	0.256783754762077	0.25561486089441	0.00116889386766728	0.00116889386766728
380	0.252589800086729	0.256292451281936	0.255718676578931	0.000573774703005792	0.000573774703005792
390	0.25549401081426	0.256013431126459	0.255757689454296	0.000255741672163134	0.000255741672163134
