columns are: (1) n, (2) plainmc sol, (3) plainmc err, (4) real err
10	2.89363106340722	0.320487201408376	0.421390285687993)
110	2.57232002158457	0.124716250050254	0.100079243865346)
210	2.4483831112179	0.0954551998757227	0.0238576665013284)
310	2.51243387529689	0.0763597285804944	0.0401930975776605)
410	2.62689557151711	0.0619860385404206	0.154654793797886)
510	2.50917082648823	0.0594043142548352	0.0369300487690016)
610	2.34886548086321	0.0577816944475014	0.12337529685602)
710	2.45160339249127	0.0508598185736754	0.0206373852279542)
810	2.5008866597265	0.047205511791467	0.0286458820072779)
910	2.50442184999063	0.0443154294855601	0.032181072271404)
1010	2.48108330896296	0.0418265105076185	0.00884253124372991)
1110	2.47612695984823	0.0399743162653163	0.00388618212900838)
1210	2.48592219315711	0.0382700557278329	0.0136814154378837)
1310	2.4731699211486	0.0373156551864285	0.000929143429377444)
1410	2.41105713177971	0.0370013496779706	0.0611836459395123)
1510	2.4104173731934	0.0354152606826371	0.0618234045258217)
1610	2.53006937272091	0.0327187403308983	0.0578285950016819)
1710	2.47439727877112	0.0325820206854288	0.00215650105189669)
1810	2.49288628369604	0.0314807642017982	0.0206455059768134)
1910	2.45700893457681	0.0313135748445275	0.0152318431424154)
2010	2.46916858905916	0.029865671399186	0.00307218866006576)
2110	2.48754862776978	0.0294189426531312	0.0153078500505579)
2210	2.47885130478913	0.0286039732846521	0.00661052706990661)
2310	2.47081254427237	0.0282567515791517	0.00142823344685894)
2410	2.45956856032952	0.027669759253999	0.0126722173897043)
2510	2.49948765839265	0.0266315700649823	0.0272468806734185)
2610	2.47114429123505	0.0265573832089797	0.00109648648417648)
2710	2.46079309650305	0.0265342096416151	0.0114476812161728)
2810	2.48480973485213	0.0255680663129654	0.0125689571329035)
2910	2.44194331352832	0.0253614276891998	0.0302974641909035)
3010	2.50407603125485	0.023976348170307	0.0318352535356254)
3110	2.47794082274893	0.024228823043838	0.00570004502970312)
3210	2.42013352145592	0.0243897446958925	0.0521072562633038)
3310	2.45434825451995	0.0236459006227331	0.017892523199273)
3410	2.46411737840012	0.023248231594894	0.00812339931910211)
3510	2.47758488815347	0.0226083908441555	0.00534411043424621)
3610	2.47390898594079	0.022456493756958	0.0016682082215671)
3710	2.52092706949957	0.0217011836833924	0.0486862917803421)
3810	2.43450093660747	0.022072665913465	0.0377398411117555)
3910	2.44888931169488	0.0219189643156299	0.0233514660243497)
4010	2.5002885357166	0.021404998419631	0.0280477579973728)
4110	2.49021598964317	0.0210721249295387	0.0179752119239422)
4210	2.48956717645487	0.0206042510366376	0.017326398735646)
4310	2.4846633602758	0.0204218731380465	0.0124225825565749)
4410	2.47582073147905	0.020312598198031	0.00357995375982334)
4510	2.45054376397073	0.0202905193425953	0.0216970137484922)
4610	2.49620876737084	0.0198441970123947	0.0239679896516183)
4710	2.45730167596656	0.0197891429797665	0.0149391017526641)
4810	2.45706079914155	0.0195028028421245	0.0151799785776809)
4910	2.45574404229984	0.0194164349067624	0.0164967354193846)
5010	2.48208777739655	0.019085674758961	0.00984699967732361)
5110	2.47864499965904	0.0188695756795944	0.00640422193981527)
5210	2.49148751376502	0.0186210109358728	0.019246736045794)
5310	2.47593285606923	0.0184982810214181	0.00369207835000562)
5410	2.49288686980697	0.0182094559733807	0.0206460920877407)
5510	2.47635448195148	0.0183163872462065	0.00411370423225099)
5610	2.48983722884502	0.0178752034744107	0.017596451125792)
5710	2.46786573865738	0.0179237668321942	0.00437503906184933)
5810	2.46596953025229	0.0178841467202516	0.00627124746693353)
5910	2.46946571552493	0.0175681233759315	0.00277506219429569)
6010	2.45640071268885	0.0175358801171731	0.0158400650303738)
6110	2.48649613967349	0.0172529342107956	0.014255361954266)
6210	2.4737264785077	0.0172537417005847	0.00148570078847587)
6310	2.50702006210337	0.016884212886091	0.0347792843841432)
6410	2.49740923447	0.0166147876907797	0.0251684567507739)
6510	2.48378708934799	0.0166226346022284	0.0115463116287615)
6610	2.45066162432766	0.0167376845102853	0.0215791533915675)
6710	2.45128284211535	0.0166235613047785	0.0209579356038723)
6810	2.48320332414028	0.0164653226088322	0.0109625464210503)
6910	2.49186199749073	0.0162415039133552	0.0196212197715062)
7010	2.50103824759948	0.0159946188936697	0.0287974698802524)
7110	2.48630834823561	0.0158833843975623	0.0140675705163869)
7210	2.46294491979291	0.0159331848867219	0.00929585792631826)
7310	2.47173081782277	0.0158857555873582	0.000509959896456635)
7410	2.49239887049682	0.0156017581409669	0.0201580927775953)
7510	2.47715009666241	0.0155321578942989	0.00490931894318525)
7610	2.4861443432974	0.0154747454012465	0.0139035655781714)
7710	2.47569456940176	0.0154327838290586	0.00345379168253812)
7810	2.47462195159145	0.0154533555197706	0.00238117387222081)
7910	2.49413479215324	0.01516192916854	0.0218940144340101)
8010	2.47819438818508	0.0151210725204986	0.00595361046585241)
8110	2.4862331101516	0.0149634451600373	0.0139923324323781)
8210	2.48955045662975	0.0148349000416432	0.0173096789105203)
8310	2.46212092085734	0.0149582254888867	0.0101198568618859)
8410	2.4760220951102	0.0148461608644936	0.00378131739096998)
8510	2.49078655413033	0.0145595055275393	0.018545776411103)
8610	2.48672810445935	0.014531574764987	0.0144873267401278)
8710	2.45987764139162	0.0146242856926187	0.0123631363276089)
8810	2.46623293996553	0.0145179091987141	0.00600783775369651)
